order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged
101046,2026-05-08,杭州,ceramics,1,2.3,15.7,41.4,32.7,cardboard,11.24,126.0,0.0
101399,2026-01-31,北京,electronics,0,4.76,48.7,18.5,9.9,cardboard,15.92,99.0,0.0
100470,2026-05-27,北京,clothing,0,0.36,43.2,39.3,6.6,bubble,6.28,27.0,0.0
101718,2026-03-02,武汉,electronics,0,2.45,55.8,16.8,11.6,cardboard,12.18,116.0,0.0
101998,2026-05-10,深圳,glass,1,2.23,45.2,31.6,28.4,wood,16.67,199.0,0.0
100688,2026-04-10,杭州,electronics,0,4.92,15.8,22.8,14.0,wood,17.68,127.0,0.0
101872,2026-01-01,杭州,electronics,0,1.75,37.4,42.8,35.7,cardboard,14.85,116.0,0.0
100640,2026-08-28,深圳,electronics,0,4.83,29.7,27.9,15.2,cardboard,14.15,102.0,0.0
101738,2026-08-25,广州,electronics,0,3.64,26.9,37.5,29.1,bubble,12.33,131.0,0.0
101219,2026-05-24,武汉,glass,0,2.24,23.0,43.9,38.6,bubble,11.09,181.0,0.0
101159,2026-03-02,北京,clothing,0,0.8,29.7,31.1,9.7,cardboard,7.77,36.0,0.0
101416,2026-08-16,上海,electronics,0,2.07,27.5,17.6,28.9,bubble,9.33,105.0,0.0
101528,2026-06-07,广州,clothing,0,1.05,20.9,38.8,35.3,bubble,10.28,31.0,0.0
101680,2026-04-09,杭州,glass,1,4.13,45.0,33.3,31.3,wood,21.47,206.0,0.0
101301,2026-08-31,广州,books,0,0.83,18.5,11.2,7.2,bubble,5.37,51.0,0.0
101851,2026-01-14,武汉,clothing,0,0.38,57.1,43.4,6.1,bubble,6.3,33.0,0.0
100801,2026-06-25,西安,clothing,0,0.7,48.2,40.8,35.7,bubble,10.67,27.0,0.0
101604,2026-07-15,成都,electronics,0,1.5,38.1,33.3,25.6,bubble,10.1,95.0,0.0
100161,2026-03-16,成都,electronics,0,0.82,21.0,39.0,25.3,cardboard,9.42,132.0,0.0
100957,2026-05-14,杭州,books,0,2.8,49.8,18.5,34.5,cardboard,11.71,45.0,0.0
101187,2026-08-20,广州,ceramics,1,1.7,37.1,,30.3,bubble,11.29,105.0,0.0
100822,2026-08-12,武汉,electronics,0,3.12,,42.5,27.3,cardboard,12.62,130.0,0.0
101707,2026-03-02,北京,glass,1,4.73,17.7,15.2,17.4,wood,19.96,193.0,0.0
100878,2026-03-02,成都,books,0,2.79,58.5,42.5,23.7,cardboard,14.12,46.0,0.0
100914,2026-04-02,武汉,electronics,0,3.08,58.2,17.7,8.7,cardboard,11.99,98.0,0.0
100153,2026-03-17,杭州,clothing,0,0.77,48.5,38.7,31.2,bubble,8.7,28.0,0.0
101865,2026-07-26,深圳,glass,1,2.93,16.3,11.9,18.0,wood,16.91,129.0,0.0
101804,2026-01-04,北京,clothing,0,0.84,56.5,29.8,18.6,cardboard,8.44,28.0,0.0
100510,2026-06-03,深圳,electronics,0,3.7,43.2,17.9,20.4,cardboard,14.5,84.0,0.0
101136,2026-08-25,深圳,electronics,0,1.43,37.9,36.2,23.0,bubble,8.47,92.0,0.0
101251,2026-07-05,杭州,glass,1,4.34,33.0,44.5,30.2,wood,21.25,183.0,0.0
101689,2026-06-05,西安,glass,1,4.67,44.9,27.2,6.7,wood,20.11,207.0,0.0
100104,2026-06-23,武汉,glass,1,1.02,50.4,39.1,33.7,cardboard,13.26,187.0,0.0
101446,2026-01-25,西安市,clothing,0,1090.0,43.6,27.4,7.7,cardboard,7.64,24.0,0.0
101444,2026-03-11,西安,clothing,0,0.2,31.9,25.0,38.0,cardboard,8.98,35.0,0.0
101765,2026-04-16,杭州市,clothing,0,1.04,24.7,11.0,10.4,cardboard,8.02,26.0,0.0
100587,2026-07-14,深圳,electronics,0,3.82,40.0,39.9,13.7,cardboard,12.59,131.0,0.0
101937,2026-03-10,广州,glass,1,3.92,57.7,,35.9,bubble,15.41,193.0,0.0
101144,2026-02-07,广州,ceramics,1,2.25,,15.5,12.1,cardboard,11.14,134.0,0.0
100054,2026-04-11,广州,ceramics,1,1.46,16.1,42.5,20.7,wood,15.23,80.0,0.0
100152,2026-02-08,西安,clothing,0,1.3,54.0,20.7,26.7,cardboard,10.72,38.0,0.0
100404,2026-05-01,深圳,electronics,0,,29.2,40.7,36.9,cardboard,10.08,102.0,0.0
101973,2026-07-24,杭州,electronics,0,4.32,33.3,29.0,34.1,cardboard,15.43,132.0,0.0
100208,2026-02-10,成都,electronics,0,2.03,19.2,41.1,31.7,cardboard,10.6,138.0,0.0
101925,2026-06-19,成都,clothing,0,0.99,15.1,37.6,24.0,cardboard,8.3,27.0,0.0
101123,2026-05-15,武汉,electronics,1,2.94,23.6,15.4,5.4,cardboard,12.53,84.0,0.0
101777,2026-04-06,成都,electronics,0,4.81,49.5,40.0,25.8,bubble,14.6,124.0,0.0
100009,2026-03-25,北京,electronics,1,2.75,35.1,23.3,15.6,cardboard,11.96,85.0,0.0
101015,2026-03-29,杭州,clothing,0,1.4,15.8,31.7,35.3,cardboard,10.76,40.0,0.0
101824,2026-01-01,上海,books,0,1.81,33.2,21.7,31.4,cardboard,12.39,32.0,0.0
101061,2026-02-16,广州,clothing,0,1.29,41.8,33.0,12.1,cardboard,11.43,28.0,0.0
100453,2026-04-21,北京,books,0,0.9,28.8,21.6,27.2,cardboard,8.39,34.0,0.0
101676,2026-07-27,广州市,clothing,0,0.6,27.2,23.5,15.5,bubble,5.33,32.0,0.0
100254,2026-07-26,广州,ceramics,1,4.26,18.4,35.9,39.6,cardboard,16.85,117.0,0.0
101328,2026-05-13,成都,electronics,0,3.93,36.0,17.4,6.6,cardboard,12.73,89.0,0.0
100897,2026-02-28,成都,clothing,0,1.32,25.7,14.3,27.6,bubble,8.36,39.0,0.0
101760,2026-03-13,广州,electronics,0,4.34,16.8,41.3,28.1,cardboard,15.43,98.0,0.0
100881,2026-05-21,武汉,electronics,0,1.02,28.8,14.4,31.4,cardboard,8.86,116.0,0.0
101596,2026-07-25,武汉市,clothing,0,0.21,23.7,44.3,19.1,bubble,6.57,41.0,0.0
101919,2026-07-23,西安,glass,1,2.15,38.5,15.2,37.3,cardboard,8.8,159.0,0.0
100624,2026-08-07,广州,electronics,0,3.42,40.5,25.3,17.3,cardboard,12.34,81.0,0.0
100346,2026-03-04,武汉,electronics,1,0.57,23.0,10.7,10.5,cardboard,8.32,136.0,0.0
101728,2026-03-24,杭州,electronics,0,4.24,47.2,38.9,39.5,cardboard,17.65,86.0,0.0
100263,2026-04-06,西安,electronics,1,4.74,21.6,44.3,,wood,19.19,85.0,0.0
101635,2026-08-05,杭州,clothing,0,,20.3,36.7,35.2,cardboard,11.47,25.0,0.0
101322,2026-08-22,西安,glass,1,2.97,50.2,35.5,23.5,bubble,11.52,144.0,0.0
101439,2026-04-08,西安,books,0,1.24,34.0,43.9,36.5,bubble,9.93,48.0,0.0
100151,2026-04-06,西安市,books,0,1.39,33.0,,10.7,bubble,7.47,37.0,0.0
100473,2026-08-07,深圳,electronics,1,1.27,22.7,10.7,6.8,cardboard,9.82,84.0,0.0
100641,2026-04-04,深圳,electronics,0,2.22,41.3,24.2,11.0,cardboard,11.26,83.0,0.0
101306,2026-05-25,西安,electronics,0,0.72,33.3,21.7,6.8,bubble,5.59,106.0,0.0
101913,2026-08-29,上海,clothing,0,0.22,43.6,41.2,7.2,cardboard,6.33,25.0,0.0
100551,2026-04-13,北京,electronics,0,2.31,36.9,17.9,15.1,bubble,9.09,83.0,0.0
101984,2026-03-20,西安,electronics,1,1.07,55.7,35.3,10.0,wood,15.13,129.0,0.0
100929,2026-08-31,广州,electronics,0,2.13,30.1,19.6,32.4,bubble,10.26,104.0,0.0
100489,2026-02-18,上海,clothing,0,0.48,46.4,37.4,11.6,cardboard,7.29,25.0,0.0
101840,2026-04-18,武汉,clothing,0,0.35,46.2,43.1,7.7,bubble,6.0,30.0,0.0
101172,2026-05-25,武汉,clothing,0,1.11,37.8,20.0,15.1,wood,14.26,33.0,0.0
100147,2026-02-20,上海,electronics,0,999.0,,17.5,5.2,cardboard,14.65,82.0,0.0
101730,2026-04-22,深圳,glass,1,1.47,15.0,28.8,25.2,cardboard,11.2,148.0,0.0
101959,2026-02-03,武汉,glass,1,4.02,27.6,26.8,30.9,cardboard,14.61,160.0,0.0
100403,2026-07-15,武汉,electronics,1,1.12,28.9,41.6,34.1,wood,14.07,,0.0
100955,2026-08-07,成都,ceramics,0,3.0,48.7,10.7,21.8,bubble,10.03,137.0,0.0
101908,2026-07-29,广州,ceramics,1,3.59,54.1,19.1,36.0,cardboard,15.25,131.0,0.0
100660,2026-07-25,成都市,ceramics,1,1.0,56.1,22.5,35.1,cardboard,10.27,94.0,1.0
101373,2026-05-02,武汉,electronics,0,,52.8,16.5,11.1,cardboard,14.98,83.0,0.0
100464,2026-04-13,杭州,electronics,0,0.6,35.3,15.8,15.1,bubble,6.66,90.0,0.0
101350,2026-06-08,深圳,electronics,0,2.94,57.1,40.4,25.2,bubble,11.68,135.0,0.0
100187,2026-06-26,西安,books,0,0.34,29.6,26.8,39.2,bubble,7.76,33.0,0.0
101148,2026-03-27,北京,glass,1,1.98,21.1,21.4,11.7,bubble,8.09,188.0,0.0
101225,2026-08-12,武汉,electronics,0,4.0,42.9,25.1,14.2,cardboard,14.53,122.0,0.0
100609,2026-08-03,广州,books,0,0.63,22.5,28.6,26.2,bubble,7.5,52.0,0.0
100144,2026-08-30,杭州,clothing,0,1.49,29.1,24.1,14.4,bubble,9.25,30.0,0.0
100752,2026-06-28,上海,glass,1,,37.7,13.7,10.9,wood,17.19,151.0,0.0
101535,2026-08-15,深圳,electronics,0,2.48,47.5,26.2,18.1,bubble,10.67,125.0,0.0
100982,2026-07-01,广州,electronics,0,0.82,26.9,22.4,38.5,bubble,8.14,105.0,0.0
100198,2026-05-01,西安,electronics,1,2.76,40.5,24.5,33.8,wood,18.19,127.0,0.0
101634,2026-07-06,武汉,electronics,0,0.87,53.6,21.0,9.8,bubble,5.93,101.0,0.0
100884,2026-08-29,成都,electronics,0,0.85,23.1,31.8,28.1,wood,14.49,114.0,0.0
100280,2026-03-15,武汉,clothing,0,1.33,42.5,,14.4,cardboard,10.83,35.0,0.0
100294,2026-02-28,广州市,electronics,0,3.42,20.0,28.1,8.5,cardboard,12.01,137.0,0.0
101852,2026-04-16,北京,electronics,0,3.3,15.5,44.0,9.3,bubble,10.97,116.0,0.0
100401,2026-06-02,广州,glass,1,3.3,54.4,15.7,18.0,wood,18.38,133.0,0.0
100123,2026-08-17,杭州,glass,1,2.35,50.8,39.3,15.0,wood,17.82,122.0,0.0
101208,2026-05-25,武汉,clothing,0,1.01,22.9,15.3,16.1,bubble,7.44,24.0,0.0
100203,2026-04-29,上海,clothing,1,0.29,30.3,32.9,8.3,cardboard,6.88,39.0,0.0
101463,2026-07-24,上海,books,0,0.36,59.9,42.5,33.1,cardboard,11.89,32.0,0.0
100836,2026-07-13,成都,clothing,0,1.01,48.5,43.1,18.3,cardboard,10.63,24.0,0.0
100247,2026-05-06,杭州,books,0,0.97,53.7,17.9,22.6,cardboard,9.05,45.0,0.0
101440,2026-03-28,上海,glass,1,,44.4,13.4,21.8,bubble,13.62,202.0,0.0
101734,2026-06-29,北京,electronics,0,2.69,16.4,19.5,6.8,bubble,8.49,119.0,0.0
101780,2026-08-07,上海,glass,0,4.93,18.1,29.8,38.3,cardboard,15.66,137.0,0.0
101932,2026-05-09,武汉,glass,1,4.34,38.9,39.0,24.8,wood,20.16,130.0,0.0
101708,2026-02-03,杭州,clothing,0,0.95,55.6,13.3,25.0,bubble,6.63,25.0,0.0
101911,2026-03-22,杭州,electronics,0,3.97,39.3,15.4,11.8,cardboard,14.29,128.0,
101154,2026-03-16,深圳,glass,1,1.87,44.5,28.0,10.3,wood,15.81,185.0,0.0
101662,2026-02-12,杭州,electronics,0,2.75,42.4,19.5,19.5,bubble,8.38,99.0,0.0
101427,2026-05-07,成都,clothing,0,0.83,15.8,40.1,31.3,bubble,6.42,29.0,0.0
100385,2026-04-23,杭州,ceramics,0,1.75,48.0,37.1,7.4,cardboard,10.76,132.0,0.0
101785,2026-06-02,广州,ceramics,1,3.41,20.1,25.4,36.1,wood,20.37,92.0,0.0
100855,2026-03-11,杭州,clothing,0,0.93,38.7,44.2,6.9,bubble,6.79,27.0,0.0
101590,2026-08-01,深圳,clothing,0,0.48,42.4,19.4,24.9,cardboard,8.84,38.0,0.0
100220,2026-07-23,北京,ceramics,1,,38.7,12.4,37.6,wood,15.96,125.0,0.0
100642,2026-07-17,上海,clothing,0,1.14,46.9,33.3,12.6,bubble,7.9,32.0,0.0
100002,2026-06-20,广州,books,0,2.04,25.2,29.4,7.2,bubble,9.41,50.0,0.0
100113,2026-08-14,杭州,electronics,1,2.4,53.7,21.2,17.6,wood,15.96,95.0,0.0
100699,2026-07-07,杭州,ceramics,1,1.98,41.0,15.6,,wood,16.88,105.0,0.0
101946,2026-02-19,广州,books,0,0.55,19.9,18.6,18.7,bubble,5.14,35.0,0.0
100952,2026-07-17,西安,electronics,1,3.36,59.7,32.3,13.9,wood,17.34,106.0,0.0
101649,2026-01-04,武汉,glass,1,4.1,49.8,19.9,5.5,bubble,13.48,193.0,0.0
101637,2026-06-08,成都,electronics,0,3.01,58.8,18.0,36.9,cardboard,14.56,112.0,
101775,2026-04-18,上海,clothing,0,0.97,18.7,35.9,7.1,bubble,6.14,27.0,0.0
101411,2026-06-13,深圳,ceramics,1,1.64,24.7,29.4,17.4,bubble,6.64,121.0,0.0
101410,2026-05-19,广州,books,0,2.85,49.9,13.7,23.2,bubble,10.7,54.0,0.0
101534,2026-08-25,广州,electronics,0,3.96,57.1,25.2,9.7,bubble,12.14,131.0,0.0
101292,2026-08-21,北京,glass,1,4.67,24.1,16.9,20.6,cardboard,16.16,177.0,0.0
101901,2026-07-15,杭州,clothing,0,1.25,44.4,15.9,39.2,bubble,9.4,38.0,0.0
100442,2026-02-19,深圳,electronics,0,1.75,27.2,37.1,28.2,bubble,7.99,94.0,0.0
101521,2026-04-10,武汉,ceramics,1,2.07,37.5,18.8,23.4,cardboard,11.47,133.0,0.0
101137,2026-05-19,杭州,ceramics,1,4.27,21.9,35.0,5.4,cardboard,14.13,90.0,0.0
101716,2026-06-26,北京,clothing,0,1.37,46.7,18.8,15.2,bubble,9.2,38.0,0.0
101257,2026-05-27,广州,clothing,0,0.99,49.3,17.3,35.7,cardboard,11.71,32.0,0.0
101893,2026-05-15,成都,ceramics,1,2.3,42.2,15.5,15.0,cardboard,11.11,120.0,0.0
101632,2026-08-14,西安,electronics,0,4.45,42.1,44.2,35.6,cardboard,18.74,112.0,0.0
101696,2026-08-09,北京,ceramics,1,1.38,57.2,33.4,,cardboard,9.93,93.0,0.0
101398,2026-02-03,广州,books,0,1.02,22.4,34.0,24.5,bubble,7.77,36.0,0.0
100664,2026-01-06,深圳,electronics,0,2.28,33.1,31.6,15.9,cardboard,10.92,138.0,
101875,2026-02-05,深圳,electronics,0,4.14,16.0,17.1,17.9,cardboard,13.04,110.0,
101258,2026-07-22,深圳,glass,1,1.58,29.2,27.8,35.2,bubble,8.44,160.0,0.0
101801,2026-07-06,西安,books,0,2.01,49.2,42.7,21.7,bubble,10.52,38.0,0.0
101701,2026-05-16,北京,electronics,0,4.51,15.2,17.7,29.2,bubble,11.75,125.0,0.0
100318,2026-08-24,杭州,electronics,0,4.35,51.7,35.1,,wood,21.93,104.0,0.0
100649,2026-07-23,杭州,electronics,0,4.33,49.4,35.5,26.0,cardboard,15.92,,0.0
101435,2026-04-20,武汉,clothing,1,1.27,23.9,32.9,26.8,wood,13.78,25.0,0.0
101480,2026-07-25,成都,electronics,0,3.66,54.4,36.6,23.2,cardboard,13.0,137.0,0.0
100710,2026-08-12,武汉,ceramics,0,3.24,44.2,30.2,16.1,cardboard,13.21,92.0,0.0
101383,2026-01-04,北京,electronics,1,2.78,45.4,31.8,30.6,cardboard,14.32,128.0,0.0
101283,2026-03-26,杭州,clothing,0,1.44,47.5,26.8,25.9,bubble,6.76,38.0,0.0
101769,2026-04-20,西安,glass,1,4.11,53.7,21.1,35.5,bubble,14.07,132.0,0.0
100973,2026-06-11,西安,electronics,0,2.78,40.4,16.1,14.8,wood,16.47,139.0,0.0
100628,2026-02-10,武汉,ceramics,1,3.27,54.9,22.2,27.9,cardboard,13.63,125.0,0.0
100633,2026-06-21,武汉,ceramics,1,1.44,49.8,22.7,13.7,cardboard,9.6,81.0,0.0
101307,2026-02-24,西安市,clothing,0,0.49,23.7,35.0,9.4,cardboard,8.65,37.0,0.0
101401,2026-08-24,西安,ceramics,1,4.24,32.2,22.2,22.7,wood,18.69,98.0,0.0
101409,2026-04-20,广州,clothing,0,0.31,20.7,32.2,28.6,bubble,7.18,33.0,0.0
101249,2026-03-13,成都,electronics,0,4.4,23.7,24.7,21.0,cardboard,14.92,98.0,0.0
101983,2026-02-25,武汉,glass,1,3.19,59.0,35.4,39.6,wood,22.09,186.0,0.0
101255,2026-08-24,上海,books,0,2760.0,19.3,33.7,17.0,bubble,10.17,32.0,0.0
101497,2026-04-27,武汉,books,0,1.66,17.1,29.2,28.3,bubble,9.08,49.0,0.0
101372,2026-02-01,杭州,glass,1,4.96,38.9,12.3,37.3,wood,19.57,144.0,0.0
101530,2026-02-25,武汉,clothing,0,0.9,50.8,23.8,13.6,bubble,7.05,38.0,0.0
101664,2026-04-17,广州市,glass,1,3.55,27.5,21.6,7.9,wood,17.49,207.0,0.0
101355,2026-06-09,武汉,glass,1,1.8,36.1,38.3,21.0,cardboard,11.73,137.0,0.0
101956,2026-01-10,深圳,electronics,0,0.68,16.0,12.9,11.9,cardboard,7.47,114.0,0.0
101931,2026-03-26,广州,electronics,0,2.72,29.0,42.9,14.9,bubble,9.51,130.0,0.0
101644,2026-01-25,上海,electronics,1,3.43,41.8,39.2,30.4,wood,18.83,100.0,0.0
101878,2026-02-04,杭州,ceramics,1,1.91,38.2,37.3,7.4,cardboard,11.6,99.0,0.0
100796,2026-01-20,成都,glass,1,2.57,40.4,12.8,8.6,bubble,8.44,187.0,0.0
100646,2026-07-05,深圳,books,0,1.88,51.3,41.4,18.4,bubble,9.13,47.0,0.0
101013,2026-07-24,杭州,electronics,0,4.58,26.9,16.6,30.2,cardboard,15.0,129.0,0.0
101868,2026-07-08,北京,ceramics,1,4.28,36.6,37.6,17.6,wood,20.65,120.0,0.0
100557,2026-07-30,SHANGHAI,ceramics,1,1.23,47.6,19.2,16.5,cardboard,7.6,91.0,0.0
100682,2026-08-10,广州,ceramics,1,,17.7,34.4,30.1,wood,17.72,120.0,0.0
100578,2026-03-09,北京,ceramics,1,2.72,31.2,25.1,12.2,cardboard,11.21,132.0,0.0
101820,2026-02-16,广州,clothing,0,0.33,31.3,31.2,34.3,cardboard,9.51,35.0,0.0
101110,2026-03-18,西安,electronics,1,1.5,54.4,31.3,22.5,cardboard,10.67,84.0,0.0
101267,2026-05-27,西安,books,0,2.55,25.2,23.6,31.3,bubble,10.3,36.0,0.0
101723,2026-01-23,北京,electronics,1,3.23,54.0,14.3,29.7,wood,18.57,81.0,0.0
101184,2026-03-26,北京,books,0,2.93,47.4,43.7,32.3,cardboard,13.47,55.0,0.0
100525,2026-07-17,西安,clothing,0,0.91,59.8,44.8,21.3,cardboard,9.79,37.0,0.0
101060,2026-07-29,西安,clothing,0,0.21,57.5,27.7,17.8,cardboard,9.11,39.0,0.0
100541,2026-08-28,深圳,glass,1,0.99,39.6,12.6,28.4,cardboard,7.96,134.0,1.0
101195,2026-07-11,西安,electronics,0,1.43,27.8,32.0,11.4,cardboard,8.74,93.0,0.0
101679,2026-03-07,杭州,electronics,0,1.8,56.2,21.5,29.4,wood,18.27,134.0,0.0
100749,2026-05-11,武汉市,electronics,0,0.83,32.8,14.8,30.6,cardboard,10.33,92.0,0.0
101899,2026-05-29,深圳,ceramics,1,0.82,50.7,23.8,17.3,cardboard,8.39,91.0,0.0
101431,2026-05-03,北京,books,0,,28.1,10.2,34.9,bubble,8.9,55.0,0.0
100485,2026-06-22,杭州,electronics,0,2.11,45.0,39.0,14.7,bubble,8.95,132.0,0.0
101758,2026-07-20,西安,clothing,0,0.95,42.5,18.1,8.2,bubble,9.76,40.0,0.0
100096,2026-05-13,成都,electronics,1,3.51,21.2,19.9,28.6,wood,18.54,112.0,0.0
101021,2026-07-10,上海,ceramics,1,3.84,37.1,18.8,23.5,wood,17.98,94.0,0.0
100564,2026-03-26,成都,electronics,0,0.64,48.7,23.4,26.0,cardboard,11.15,112.0,0.0
101265,2026-07-10,武汉,clothing,0,,49.3,24.5,34.8,bubble,9.53,40.0,0.0
100743,2026-02-16,成都,glass,1,1.87,16.5,24.0,37.5,cardboard,13.39,192.0,0.0
100864,2026-07-18,杭州,clothing,0,0.43,31.2,20.7,9.8,bubble,5.38,24.0,0.0
101599,2026-01-15,上海,glass,1,0.95,42.2,22.2,28.3,wood,15.22,204.0,0.0
101715,2026-04-02,深圳,clothing,0,0.95,50.3,12.3,26.3,bubble,7.52,40.0,0.0
101485,2026-06-01,北京,glass,1,4.0,56.5,17.0,16.0,wood,19.5,148.0,0.0
100892,2026-02-16,上海,books,0,1.74,17.1,41.8,22.4,bubble,10.13,51.0,0.0
101578,2026-01-22,杭州,clothing,0,0.83,56.9,38.1,10.3,bubble,7.77,36.0,0.0
101039,2026-07-09,广州,electronics,0,0.73,50.5,19.0,29.2,wood,14.01,137.0,0.0
100207,2026-04-29,深圳,ceramics,1,3.07,,11.3,24.5,cardboard,13.24,118.0,0.0
100393,2026-03-20,北京,books,0,2.43,,29.3,26.6,bubble,9.73,45.0,0.0
100795,2026-02-07,成都,clothing,0,0.38,22.5,23.7,11.8,cardboard,9.28,28.0,0.0
100871,2026-02-13,杭州,clothing,0,0.33,37.2,27.0,11.3,bubble,6.96,33.0,0.0
100398,2026-07-08,广州,electronics,1,2.8,22.6,35.3,11.8,wood,16.56,111.0,0.0
100767,2026-05-03,上海,clothing,0,0.23,20.0,37.7,38.0,bubble,8.11,41.0,0.0
101870,2026-02-12,成都,glass,1,2.33,34.6,30.2,37.2,bubble,13.04,169.0,0.0
101242,2026-06-25,广州,glass,1,3.06,21.7,11.0,30.3,wood,15.55,166.0,0.0
101029,2026-03-08,上海,books,0,1.42,16.6,18.6,21.7,cardboard,9.79,46.0,0.0
101793,2026-02-11,西安,electronics,0,1.53,31.7,19.7,31.4,bubble,8.93,92.0,0.0
100643,2026-02-21,广州,books,0,0.61,52.8,37.8,12.3,bubble,7.24,49.0,0.0
101922,2026-05-12,北京,electronics,1,2.41,48.8,28.8,20.1,cardboard,11.14,133.0,0.0
100613,2026-03-29,武汉,ceramics,1,2.75,15.8,19.5,32.2,cardboard,11.53,84.0,0.0
101763,2026-05-15,西安,ceramics,1,1.75,28.4,21.8,35.0,cardboard,9.32,134.0,0.0
100961,2026-08-28,深圳,glass,1,2.61,58.7,,25.1,cardboard,11.3,175.0,0.0
101571,2026-07-14,上海,glass,1,2.99,56.0,21.1,38.6,cardboard,13.48,183.0,0.0
100726,2026-08-19,广州,electronics,1,4.39,21.1,26.8,13.1,wood,20.25,133.0,0.0
100684,2026-04-23,西安,electronics,0,0.89,30.0,43.7,22.8,cardboard,7.79,96.0,0.0
100099,2026-06-04,广州,books,0,2.58,49.4,36.7,21.8,bubble,9.73,47.0,0.0
100805,2026-01-10,武汉,ceramics,1,1.05,33.3,24.1,27.7,wood,15.4,80.0,0.0
101752,2026-04-17,武汉市,ceramics,1,0.97,26.8,29.2,19.0,wood,14.27,134.0,0.0
101598,2026-02-01,成都,electronics,0,2.64,23.0,14.0,7.4,cardboard,11.46,87.0,0.0
100407,2026-04-19,深圳,books,0,1.05,37.3,32.9,23.8,cardboard,11.91,55.0,0.0
100503,2026-04-16,杭州,glass,1,4.33,42.3,22.9,5.0,wood,18.08,173.0,
101072,2026-08-16,成都,ceramics,1,3.06,52.9,43.7,21.3,wood,20.37,109.0,0.0
101057,2026-05-21,深圳,clothing,0,0.3,41.6,16.4,25.4,bubble,7.84,39.0,0.0
100930,2026-01-28,西安,electronics,0,1.56,,11.7,18.6,cardboard,10.44,127.0,0.0
100780,2026-06-10,深圳,glass,1,3.48,54.2,26.0,7.7,wood,17.75,178.0,0.0
101864,2026-06-25,深圳,glass,1,4.12,32.5,44.8,25.6,wood,19.62,149.0,0.0
100201,2026-07-07,西安,glass,1,3.27,22.0,13.6,40.0,wood,18.41,163.0,0.0
100135,2026-05-01,西安,glass,1,2.81,41.7,,,wood,17.81,162.0,0.0
101052,2026-08-08,广州,books,0,2.4,24.4,24.8,13.3,cardboard,11.44,42.0,0.0
100041,2026-04-22,成都,clothing,0,0.45,59.1,31.4,6.9,bubble,5.32,39.0,0.0
101018,2026-05-08,广州,ceramics,1,3.66,22.0,13.2,36.1,wood,18.43,126.0,0.0
100231,2026-02-03,杭州,books,0,1.88,15.6,27.8,22.8,bubble,9.35,37.0,0.0
101514,2026-01-03,深圳,ceramics,1,4.2,54.9,23.2,14.5,wood,18.62,117.0,0.0
101797,2026-02-02,上海,books,0,2.31,44.5,42.8,7.7,cardboard,9.85,48.0,0.0
100379,2026-03-15,西安,clothing,0,0.72,15.9,24.1,23.8,cardboard,10.02,36.0,0.0
100289,2026-07-18,深圳,clothing,0,1.48,54.0,22.8,5.2,cardboard,9.73,28.0,0.0
100419,2026-01-18,成都,books,0,2.06,53.6,17.6,8.7,cardboard,10.01,39.0,0.0
101699,2026-03-03,上海,clothing,0,0.84,39.2,30.9,36.2,cardboard,10.56,27.0,0.0
100392,2026-04-19,杭州,electronics,0,2.99,43.2,28.2,32.9,bubble,11.65,80.0,0.0
100593,2026-04-24,北京,glass,1,0.91,27.3,44.7,29.7,wood,14.33,,0.0
101523,2026-01-03, 上海,electronics,0,2.71,34.6,28.1,6.4,bubble,10.99,80.0,0.0
101163,2026-07-07,武汉,books,0,2.86,44.8,11.2,14.3,bubble,10.65,54.0,0.0
101087,2026-06-13,杭州,clothing,0,0.49,19.7,18.4,7.6,cardboard,8.59,39.0,0.0
101496,2026-03-28,杭州市,clothing,0,,51.5,38.8,24.8,bubble,10.03,41.0,0.0
100648,2026-03-02,武汉,electronics,0,2400.0,21.1,18.1,29.9,bubble,9.19,122.0,0.0
101153,2026-04-14,上海,clothing,0,1.2,47.4,34.4,28.5,bubble,9.18,28.0,0.0
101368,2026-06-14,成都,clothing,0,0.26,55.0,16.1,26.9,wood,14.46,34.0,0.0
100521,2026-07-30,武汉,ceramics,1,4.11,42.6,33.4,37.0,bubble,14.12,118.0,0.0
101863,2026-08-02,上海,electronics,0,4.39,58.2,43.8,29.0,cardboard,16.86,107.0,0.0
101881,2026-07-31,深圳,glass,1,2.79,18.5,,31.9,cardboard,14.65,143.0,1.0
100065,2026-02-11,杭州,clothing,0,1.22,59.8,33.6,33.5,bubble,9.82,27.0,0.0
101837,2026-03-28,西安,clothing,0,0.59,52.4,32.6,26.4,cardboard,8.61,32.0,0.0
100015,2026-02-04,杭州,electronics,0,3.53,47.7,36.9,8.8,cardboard,12.92,82.0,0.0
101181,2026-07-31,成都,ceramics,1,2.37,35.4,31.2,39.5,wood,18.14,90.0,0.0
101065,2026-08-03,广州,clothing,0,0.44,58.4,14.1,34.3,bubble,7.44,38.0,0.0
100493,2026-01-03,深圳,glass,1,4.1,44.1,43.3,33.6,cardboard,17.76,152.0,0.0
100380,2026-03-26,深圳,electronics,0,4.05,59.4,32.9,36.5,cardboard,18.07,121.0,0.0
100188,2026-02-09,深圳,electronics,1,2.77,56.9,27.6,39.0,wood,19.62,131.0,0.0
100764,2026-01-04,武汉,ceramics,1,3.16,52.2,43.0,35.0,wood,19.88,96.0,0.0
