order_id,order_date,city,category,fragile,weight_kg,length_cm,width_cm,height_cm,material,freight_cost,value,damaged,volume,unit_freight,month
101233,2026-08-15,成都,clothing,0,0.56,44.7,32.4,23.3,cardboard,8.44,38.0,0.0,33744.924,15.07142857142857,2026-08
101299,2026-03-11,杭州,electronics,0,4.94,16.6,16.2,33.3,cardboard,14.31,85.0,0.0,8955.036,2.896761133603239,2026-03
101653,2026-05-27,上海,electronics,0,0.56,56.4,12.2,6.1,bubble,5.71,92.0,0.0,4197.288,10.196428571428571,2026-05
101512,2026-03-09,上海,clothing,0,0.84,33.3,17.3,26.9,bubble,6.02,41.0,0.0,15496.820999999996,7.166666666666666,2026-03
100405,2026-03-16,北京,ceramics,1,0.87,44.4,33.1,23.5,bubble,6.97,115.0,0.0,34536.54,8.011494252873563,2026-03
101754,2026-02-19,西安,glass,1,2.82,42.2,20.8,13.7,wood,13.59,153.0,0.0,12025.312000000002,4.819148936170213,2026-02
101317,2026-08-29,杭州,ceramics,1,3.28,43.2,42.3,38.5,wood,21.24,117.0,0.0,70353.36,6.475609756097561,2026-08
101359,2026-07-30,广州,clothing,0,0.66,48.4,34.9,20.1,bubble,7.31,37.0,0.0,33952.116,11.075757575757574,2026-07
100105,2026-01-22,深圳,glass,1,4.55,19.3,15.4,23.7,cardboard,13.64,120.0,0.0,7044.1140000000005,2.9978021978021983,2026-01
100689,2026-08-18,西安,glass,0,1.41,34.8,23.0,36.7,bubble,6.83,175.0,0.0,29374.68,4.843971631205674,2026-08
101324,2026-04-17,西安,glass,1,2.78,28.8,35.6,15.0,cardboard,12.32,203.0,0.0,15379.199999999999,4.431654676258993,2026-04
100827,2026-04-09,武汉,clothing,0,0.46,32.2,44.4,17.8,bubble,5.48,31.0,0.0,25448.304000000004,11.91304347826087,2026-04
100063,2026-08-05,西安,ceramics,1,2.07,48.8,28.9,15.0,bubble,9.29,99.0,0.0,21154.8,4.487922705314009,2026-08
100853,2026-04-15,杭州,ceramics,1,1.58,40.4,40.2,32.4,cardboard,11.27,119.0,0.0,52620.192,7.132911392405063,2026-04
101805,2026-05-09,北京,clothing,0,1.44,44.0,14.1,15.6,cardboard,10.13,29.0,0.0,9678.24,7.034722222222223,2026-05
100224,2026-04-03,杭州,electronics,0,1.73,45.6,13.2,25.7,bubble,6.84,129.0,0.0,15469.344,3.953757225433526,2026-04
100146,2026-08-28,深圳,electronics,1,4.61,51.7,18.2,14.7,cardboard,13.9,105.0,0.0,13831.818,3.0151843817787416,2026-08
101089,2026-08-05,北京,clothing,0,0.67,17.7,24.2,33.7,bubble,4.88,30.0,0.0,14435.058,7.2835820895522385,2026-08
100374,2026-03-28,武汉,clothing,0,1.39,52.2,37.0,22.5,cardboard,11.59,34.0,0.0,43456.5,8.338129496402878,2026-03
101441,2026-08-27,深圳,books,0,0.57,44.4,41.5,39.7,bubble,9.28,32.0,0.0,73151.22,16.280701754385966,2026-08
101143,2026-07-28,深圳,glass,1,2.92,54.2,37.4,17.8,cardboard,13.61,206.0,0.0,36082.024,4.660958904109589,2026-07
101518,2026-04-26,西安,ceramics,1,2.18,32.7,15.5,33.3,cardboard,10.92,91.0,0.0,16878.105,5.009174311926605,2026-04
101625,2026-07-23,北京,books,0,2.86,34.3,27.2,22.5,bubble,11.04,50.0,0.0,20991.6,3.86013986013986,2026-07
101289,2026-07-21,武汉,electronics,0,1.91,39.2,42.0,35.6,bubble,9.89,86.0,0.0,58611.840000000004,5.178010471204189,2026-07
100010,2026-04-19,西安,books,0,2.75,58.6,37.3,30.1,cardboard,13.76,34.0,0.0,65791.97799999999,5.003636363636364,2026-04
100450,2026-05-07,上海,clothing,0,1.05,48.4,18.3,39.3,cardboard,9.61,39.0,0.0,34808.796,9.152380952380952,2026-05
100709,2026-05-13,广州,ceramics,1,3.69,16.4,14.7,25.6,cardboard,12.38,113.0,0.0,6171.647999999999,3.3550135501355016,2026-05
100256,2026-01-27,西安,electronics,0,0.7,16.8,11.0,24.6,bubble,6.46,106.0,0.0,4546.080000000001,9.22857142857143,2026-01
100883,2026-07-14,西安,glass,1,2.36,25.8,27.4,26.3,cardboard,11.13,153.0,0.0,18591.996,4.716101694915255,2026-07
100390,2026-07-05,杭州,electronics,1,4.53,24.7,44.8,26.2,cardboard,16.52,84.0,0.0,28991.872,3.646799116997792,2026-07
100909,2026-04-28,广州,electronics,0,1.93,17.0,15.7,37.7,bubble,10.48,127.0,0.0,10062.13,5.430051813471503,2026-04
100925,2026-07-11,北京,electronics,0,0.9,25.9,17.7,38.2,cardboard,11.78,108.0,0.0,17512.025999999998,13.088888888888889,2026-07
101729,2026-07-24,杭州,clothing,0,0.93,35.2,20.0,34.4,bubble,6.93,29.0,0.0,24217.6,7.451612903225806,2026-07
101250,2026-07-02,广州,ceramics,1,3.25,30.8,43.3,18.8,wood,18.89,132.0,0.0,25072.431999999997,5.812307692307693,2026-07
100461,2026-01-26,广州,electronics,0,2.76,35.4,27.7,39.5,cardboard,14.48,88.0,0.0,38732.909999999996,5.246376811594203,2026-01
101918,2026-03-29,武汉,electronics,0,1.71,57.3,39.5,31.3,bubble,11.15,82.0,0.0,70842.855,6.5204678362573105,2026-03
101169,2026-04-23,武汉,clothing,0,0.67,23.1,32.8,16.0,bubble,7.88,29.0,0.0,12122.88,11.761194029850746,2026-04
100959,2026-05-05,杭州,ceramics,1,3.8,34.4,16.1,34.1,cardboard,15.11,114.0,0.0,18885.944000000003,3.9763157894736842,2026-05
100502,2026-07-17,杭州,glass,1,1.85,27.7,42.0,15.7,cardboard,12.05,195.0,0.0,18265.379999999997,6.513513513513513,2026-07
100740,2026-03-03,武汉,electronics,0,1.43,38.1,28.2,25.1,cardboard,10.44,111.0,0.0,26967.942000000003,7.300699300699301,2026-03
101879,2026-05-30,成都,ceramics,1,4.27,53.8,33.3,24.0,wood,21.24,136.0,0.0,42996.95999999999,4.97423887587822,2026-05
100869,2026-04-21,北京,electronics,1,3.35,33.8,35.1,6.8,cardboard,12.26,120.0,0.0,8067.383999999999,3.6597014925373132,2026-04
100732,2026-07-27,上海,clothing,0,1.35,39.5,36.5,37.9,cardboard,11.7,31.0,0.0,54642.325,8.666666666666666,2026-07
100540,2026-02-28,深圳,ceramics,1,1.35,26.9,12.0,28.4,wood,16.51,100.0,0.0,9167.519999999999,12.22962962962963,2026-02
101202,2026-01-13,上海,ceramics,1,1.67,29.1,44.7,10.5,wood,15.93,137.0,0.0,13658.085000000003,9.538922155688622,2026-01
100698,2026-04-06,上海,electronics,0,4.25,31.8,22.9,6.1,cardboard,13.41,93.0,0.0,4442.142,3.155294117647059,2026-04
101413,2026-06-08,武汉,books,0,1.83,38.6,22.7,5.1,bubble,8.17,38.0,0.0,4468.722,4.46448087431694,2026-06
101396,2026-01-01,上海,books,0,0.4,27.3,19.6,36.5,bubble,7.09,45.0,0.0,19530.420000000002,17.724999999999998,2026-01
101146,2026-06-22,广州,clothing,0,1.21,57.3,30.4,23.2,bubble,8.77,37.0,0.0,40412.543999999994,7.24793388429752,2026-06
101032,2026-07-25,北京,ceramics,1,4.22,43.4,38.5,11.0,cardboard,15.55,137.0,0.0,18379.899999999998,3.6848341232227493,2026-07
100373,2026-08-22,成都,ceramics,1,3.1,28.3,33.1,24.6,cardboard,14.28,85.0,0.0,23043.558,4.606451612903226,2026-08
100668,2026-06-23,西安,books,0,1.85,46.9,14.9,14.7,bubble,8.81,50.0,0.0,10272.507,4.762162162162162,2026-06
101549,2026-03-30,上海,glass,1,4.93,40.5,40.8,15.2,cardboard,16.49,121.0,0.0,25116.479999999996,3.3448275862068964,2026-03
100358,2026-08-14,上海,ceramics,1,2.69,26.9,26.9,27.7,wood,19.86,84.0,0.0,20043.996999999996,7.382899628252788,2026-08
100968,2026-07-13,上海,electronics,0,3.66,25.0,31.8,15.3,cardboard,12.83,86.0,0.0,12163.5,3.5054644808743167,2026-07
100784,2026-02-23,北京,electronics,1,3.37,26.7,23.7,23.8,wood,17.97,139.0,0.0,15060.402,5.332344213649852,2026-02
100736,2026-08-09,西安,clothing,0,1.14,26.7,39.4,26.0,wood,14.71,28.0,0.0,27351.48,12.903508771929827,2026-08
101036,2026-04-03,西安,ceramics,1,1.5,51.9,29.4,38.1,wood,15.7,128.0,0.0,58135.265999999996,10.466666666666667,2026-04
100971,2026-03-24,成都,electronics,1,3.99,42.2,40.7,34.6,wood,21.63,88.0,0.0,59426.884000000005,5.421052631578947,2026-03
101548,2026-06-12,深圳,glass,1,0.87,46.2,20.1,21.9,wood,15.68,203.0,0.0,20336.778000000002,18.022988505747126,2026-06
101510,2026-07-07,深圳,electronics,1,1.21,40.2,24.0,39.3,wood,16.88,105.0,0.0,37916.64,13.950413223140496,2026-07
101547,2026-08-03,武汉,electronics,0,1.15,50.8,14.9,6.4,bubble,6.81,85.0,0.0,4844.288,5.921739130434783,2026-08
101369,2026-01-29,上海,ceramics,1,1.13,29.6,36.6,16.1,cardboard,10.54,126.0,0.0,17442.096000000005,9.327433628318584,2026-01
101882,2026-04-24,武汉,electronics,0,0.62,33.7,22.9,39.5,bubble,6.27,97.0,0.0,30483.335,10.11290322580645,2026-04
101666,2026-04-10,北京,ceramics,1,3.52,33.3,37.2,24.9,wood,18.34,80.0,0.0,30845.124,5.2102272727272725,2026-04
101253,2026-01-18,杭州,electronics,0,3.23,20.2,29.5,25.8,cardboard,12.74,98.0,0.0,15374.22,3.9442724458204337,2026-01
101719,2026-05-14,西安,glass,1,4.47,48.9,37.1,28.9,wood,20.1,143.0,0.0,52430.091,4.496644295302014,2026-05
101741,2026-07-17,杭州,clothing,0,0.85,25.4,34.4,10.1,bubble,6.38,34.0,0.0,8824.975999999999,7.5058823529411764,2026-07
101237,2026-03-11,西安,clothing,1,1.49,47.3,20.7,36.3,cardboard,11.93,39.0,0.0,35541.69299999999,8.006711409395972,2026-03
100886,2026-01-15,杭州,glass,1,3.95,26.0,40.9,6.3,wood,21.01,160.0,0.0,6699.419999999999,5.318987341772152,2026-01
100080,2026-01-03,杭州,electronics,0,4.91,54.9,23.8,16.2,cardboard,19.09,104.0,0.0,21167.244000000002,3.8879837067209775,2026-01
101173,2026-08-24,北京,electronics,0,3.35,23.1,17.2,38.2,bubble,12.83,83.0,0.0,15177.624000000002,3.8298507462686566,2026-08
100815,2026-08-18,武汉,electronics,1,1.84,56.3,35.1,26.9,wood,17.16,118.0,0.0,53157.897,9.326086956521738,2026-08
101304,2026-08-05,广州,electronics,0,4.86,49.9,40.6,37.1,cardboard,19.02,118.0,0.0,75162.37400000001,3.91358024691358,2026-08
100672,2026-01-06,西安,glass,0,2.14,39.2,18.9,16.2,bubble,8.84,121.0,0.0,12002.256,4.130841121495327,2026-01
101555,2026-01-03,西安,books,0,1.19,18.8,42.8,10.7,bubble,6.0,38.0,0.0,8609.648,5.042016806722689,2026-01
100058,2026-01-02,武汉,clothing,0,1.4,31.8,11.7,8.8,cardboard,9.64,37.0,0.0,3274.128,6.885714285714286,2026-01
100134,2026-03-09,西安,electronics,1,3.75,23.5,13.8,22.4,cardboard,13.6,106.0,0.0,7264.32,3.6266666666666665,2026-03
101141,2026-04-16,深圳,electronics,0,2.39,35.9,33.8,37.0,bubble,11.13,116.0,0.0,44896.53999999999,4.656903765690377,2026-04
100934,2026-04-15,成都,electronics,0,2.77,20.7,20.7,31.4,cardboard,14.06,83.0,0.0,13454.585999999998,5.075812274368231,2026-04
101710,2026-01-03,成都,clothing,0,1.23,37.8,35.4,7.4,bubble,7.05,33.0,0.0,9902.088,5.7317073170731705,2026-01
100824,2026-07-27,北京,ceramics,1,3.3,51.8,34.1,6.1,wood,17.31,101.0,0.0,10774.917999999998,5.245454545454545,2026-07
101215,2026-06-27,武汉,electronics,1,2.53,44.7,25.1,13.7,wood,16.23,139.0,0.0,15370.989,6.4150197628458505,2026-06
100505,2026-07-03,上海,clothing,0,0.59,21.7,42.5,17.7,bubble,5.25,40.0,0.0,16323.824999999999,8.898305084745763,2026-07
101802,2026-02-11,深圳,books,0,1.73,53.2,32.2,30.1,bubble,9.04,52.0,0.0,51562.50400000001,5.22543352601156,2026-02
100348,2026-04-13,杭州,ceramics,1,2.79,39.5,19.5,16.5,cardboard,11.34,108.0,0.0,12709.125,4.064516129032258,2026-04
100387,2026-05-21,西安,glass,1,2.82,53.1,12.5,6.1,cardboard,8.16,145.0,0.0,4048.8749999999995,2.893617021276596,2026-05
101025,2026-06-19,西安,books,0,1.47,31.3,15.7,24.3,bubble,10.56,49.0,0.0,11941.262999999999,7.183673469387756,2026-06
100895,2026-06-22,北京,electronics,0,0.93,38.3,27.5,10.4,bubble,7.03,135.0,0.0,10953.800000000001,7.559139784946236,2026-06
100829,2026-07-16,成都,ceramics,1,1.84,48.0,24.7,25.6,wood,16.77,109.0,0.0,30351.36,9.114130434782608,2026-07
101923,2026-03-19,广州,books,0,0.67,51.7,30.4,5.7,wood,13.46,44.0,0.0,8958.576000000001,20.08955223880597,2026-03
100476,2026-08-08,广州,glass,1,3.79,19.8,25.3,24.8,wood,18.49,147.0,0.0,12423.312000000002,4.878627968337731,2026-08
101493,2026-08-19,深圳,clothing,0,0.45,19.7,14.4,14.9,bubble,6.2,27.0,0.0,4226.832,13.777777777777779,2026-08
101468,2026-01-09,广州,electronics,0,4.7,33.3,12.4,37.0,wood,19.27,120.0,0.0,15278.039999999999,4.1,2026-01
101495,2026-08-02,武汉,clothing,0,1.1,27.4,23.2,32.4,bubble,5.98,33.0,0.0,20596.032,5.4363636363636365,2026-08
100653,2026-04-09,西安,glass,1,1.48,27.2,29.4,22.2,cardboard,10.74,131.0,0.0,17752.895999999997,7.256756756756757,2026-04
100173,2026-06-13,深圳,ceramics,1,1.82,41.2,10.8,34.7,wood,16.08,106.0,0.0,15440.112000000003,8.835164835164834,2026-06
101150,2026-08-30,广州,electronics,1,2.5,33.7,41.2,14.6,cardboard,11.37,116.0,0.0,20271.224000000002,4.548,2026-08
100039,2026-03-01,北京,electronics,0,4.6,15.2,11.8,26.2,wood,18.3,130.0,0.0,4699.232,3.9782608695652177,2026-03
100714,2026-07-28,北京,ceramics,1,0.94,48.6,26.2,5.6,cardboard,8.23,121.0,0.0,7130.592,8.755319148936172,2026-07
100091,2026-07-13,上海,clothing,0,0.48,43.8,10.1,39.8,bubble,6.39,32.0,0.0,17606.723999999995,13.3125,2026-07
101967,2026-04-02,深圳,clothing,0,0.85,42.2,16.1,11.7,bubble,7.45,27.0,0.0,7949.214,8.764705882352942,2026-04
101206,2026-05-24,杭州,electronics,1,4.99,44.4,41.6,38.9,bubble,15.49,126.0,0.0,71849.856,3.1042084168336674,2026-05
100876,2026-04-17,武汉,glass,1,2.6,35.6,39.7,33.0,wood,18.08,197.0,0.0,46639.560000000005,6.953846153846153,2026-04
101565,2026-07-04,广州,electronics,0,3.7,15.4,18.1,26.2,cardboard,14.81,129.0,0.0,7302.988,4.0027027027027025,2026-07
101920,2026-02-27,武汉,books,0,1.4,18.7,22.5,26.3,cardboard,9.95,55.0,0.0,11065.725,7.107142857142857,2026-02
101094,2026-07-06,西安,glass,1,3.06,21.3,13.1,20.4,wood,16.61,152.0,0.0,5692.212,5.428104575163398,2026-07
101156,2026-07-16,西安,books,0,0.57,50.1,44.8,16.0,bubble,6.38,49.0,0.0,35911.68,11.192982456140351,2026-07
101792,2026-06-11,北京,glass,1,4.82,43.8,43.4,16.9,wood,21.89,192.0,0.0,32125.547999999995,4.54149377593361,2026-06
101989,2026-01-07,成都,electronics,0,3.89,36.9,27.2,21.7,cardboard,13.62,118.0,0.0,21779.856,3.5012853470437015,2026-01
100500,2026-07-31,武汉,electronics,1,1.65,20.1,31.9,35.6,cardboard,12.17,104.0,0.0,22826.364,7.375757575757576,2026-07
100339,2026-04-19,杭州,clothing,0,0.76,58.3,18.7,29.8,bubble,7.75,40.0,0.0,32488.257999999994,10.197368421052632,2026-04
100029,2026-02-27,广州,electronics,0,1.13,25.5,22.9,17.8,bubble,7.0,121.0,0.0,10394.31,6.194690265486726,2026-02
101218,2026-02-08,杭州,electronics,0,1.56,32.9,18.5,23.8,bubble,8.25,139.0,0.0,14485.87,5.288461538461538,2026-02
101344,2026-04-27,广州,ceramics,1,1.85,47.9,28.1,5.2,cardboard,9.66,135.0,1.0,6999.148,5.221621621621622,2026-04
101849,2026-03-03,深圳,clothing,0,0.23,23.3,19.9,33.9,bubble,5.32,41.0,0.0,15718.412999999999,23.130434782608695,2026-03
100946,2026-05-28,武汉,electronics,0,0.58,23.5,24.8,14.2,cardboard,9.41,86.0,0.0,8275.76,16.224137931034484,2026-05
100170,2026-04-20,西安,ceramics,1,3.16,24.2,28.5,34.1,cardboard,13.91,139.0,0.0,23518.77,4.401898734177215,2026-04
101425,2026-08-26,北京,clothing,1,1.47,20.2,41.9,37.7,cardboard,10.59,35.0,0.0,31908.526,7.204081632653061,2026-08
101198,2026-06-28,广州,glass,1,2.37,52.6,10.3,19.3,cardboard,10.71,168.0,1.0,10456.354000000001,4.518987341772152,2026-06
101254,2026-01-03,武汉,books,0,0.55,45.1,28.1,38.8,bubble,8.31,38.0,0.0,49171.628000000004,15.10909090909091,2026-01
101419,2026-02-04,深圳,glass,1,3.47,54.7,36.4,37.3,wood,22.01,158.0,0.0,74267.28399999999,6.3429394812680115,2026-02
100913,2026-08-20,武汉,ceramics,1,2.33,15.6,23.6,30.8,wood,14.95,109.0,0.0,11339.328000000001,6.416309012875536,2026-08
100492,2026-08-27,深圳,electronics,0,3.99,47.7,26.4,6.1,cardboard,12.87,101.0,0.0,7681.607999999999,3.2255639097744355,2026-08
100954,2026-06-19,北京,ceramics,1,1.11,39.7,37.4,10.7,cardboard,9.07,90.0,0.0,15887.145999999999,8.17117117117117,2026-06
101098,2026-08-25,深圳,electronics,0,1.82,32.6,23.6,9.1,bubble,9.79,88.0,0.0,7001.176000000001,5.379120879120879,2026-08
101033,2026-07-10,广州,electronics,0,4.54,27.9,32.7,11.7,cardboard,15.23,100.0,0.0,10674.261,3.354625550660793,2026-07
100588,2026-01-24,深圳,ceramics,1,4.47,17.0,37.7,19.8,wood,21.55,125.0,0.0,12689.820000000002,4.82102908277405,2026-01
100751,2026-07-07,西安,clothing,0,0.65,58.9,28.3,14.3,cardboard,10.94,37.0,0.0,23836.240999999998,16.830769230769228,2026-07
100658,2026-03-13,武汉,clothing,0,1.27,54.6,16.9,32.5,bubble,9.49,33.0,0.0,29989.049999999996,7.47244094488189,2026-03
100235,2026-02-18,深圳,electronics,1,4.67,18.5,16.8,5.1,cardboard,14.18,89.0,0.0,1585.08,3.0364025695931476,2026-02
100733,2026-06-04,西安,books,0,1.45,35.2,44.5,22.1,cardboard,11.11,55.0,0.0,34617.44,7.662068965517241,2026-06
100668,2026-06-23,西安,books,0,1.66,46.9,14.9,14.7,bubble,8.81,50.0,0.0,10272.507,5.307228915662651,2026-06
101656,2026-01-11,成都,ceramics,1,3.17,34.9,11.6,21.4,wood,15.49,127.0,0.0,8663.576,4.886435331230284,2026-01
101157,2026-02-12,上海,electronics,0,1.43,18.6,39.8,17.0,bubble,6.94,134.0,0.0,12584.76,4.853146853146853,2026-02
101492,2026-02-11,上海,clothing,0,1.38,35.7,42.2,22.0,bubble,8.85,40.0,0.0,33143.880000000005,6.41304347826087,2026-02
101445,2026-03-24,武汉,electronics,1,4.17,55.4,10.1,30.9,wood,18.24,117.0,0.0,17289.785999999996,4.37410071942446,2026-03
101651,2026-08-16,北京,glass,1,2.93,21.3,22.7,24.4,cardboard,12.58,203.0,0.0,11797.643999999998,4.293515358361774,2026-08
100935,2026-02-02,杭州,clothing,0,0.75,26.0,30.1,26.4,bubble,7.92,34.0,0.0,20660.64,10.56,2026-02
101210,2026-04-26,深圳,ceramics,1,4.16,37.9,19.1,20.8,wood,19.98,109.0,0.0,15056.912,4.802884615384615,2026-04
101066,2026-06-01,武汉,clothing,0,0.95,28.1,24.5,36.6,bubble,7.54,29.0,0.0,25197.270000000004,7.936842105263159,2026-06
100109,2026-04-04,武汉,clothing,0,1.47,24.9,33.0,22.3,cardboard,8.47,33.0,0.0,18323.91,5.761904761904763,2026-04
101566,2026-01-15,深圳,electronics,0,1.13,43.5,40.4,22.05,bubble,8.7,107.0,0.0,38750.67,7.699115044247788,2026-01
100569,2026-05-30,杭州,electronics,0,3.67,18.4,38.0,6.3,cardboard,12.66,93.0,0.0,4404.959999999999,3.449591280653951,2026-05
101168,2026-06-29,北京,electronics,0,1.22,26.9,33.8,10.3,bubble,7.84,87.0,0.0,9364.966,6.426229508196721,2026-06
101175,2026-08-22,深圳,ceramics,1,2.45,38.1,26.6,14.3,cardboard,12.0,130.0,0.0,14492.478000000001,4.897959183673469,2026-08
100891,2026-06-30,武汉,glass,1,2.4,58.5,16.1,5.9,wood,16.09,199.0,0.0,5556.915000000001,6.704166666666667,2026-06
100948,2026-05-10,深圳,glass,0,2.4,39.5,11.3,34.7,bubble,11.38,144.0,0.0,15488.345000000001,4.741666666666667,2026-05
101049,2026-01-28,深圳,ceramics,1,1.21,24.2,43.6,30.2,cardboard,8.96,112.0,0.0,31864.623999999996,7.4049586776859515,2026-01
101371,2026-07-22,上海,ceramics,1,2.24,34.2,32.8,21.1,wood,18.57,130.0,0.0,23669.136000000002,8.290178571428571,2026-07
101954,2026-08-05,深圳,clothing,0,1.21,55.1,43.2,21.0,bubble,7.56,33.0,0.0,49986.72,6.24793388429752,2026-08
101467,2026-06-29,武汉,clothing,0,1.38,26.1,31.8,9.9,cardboard,8.86,33.0,0.0,8216.802,6.420289855072464,2026-06
100885,2026-08-07,杭州,clothing,0,1.23,52.7,14.7,38.5,bubble,8.66,24.0,0.0,29825.565000000002,7.040650406504065,2026-08
101698,2026-04-09,西安,glass,1,2.56,57.5,19.4,8.6,cardboard,11.01,140.0,0.0,9593.3,4.30078125,2026-04
100851,2026-07-27,深圳,clothing,0,0.31,37.8,17.6,40.0,bubble,6.64,27.0,0.0,26611.199999999997,21.419354838709676,2026-07
100735,2026-06-28,上海,electronics,0,1.69,53.7,12.7,23.5,cardboard,9.76,91.0,0.0,16026.765,5.775147928994083,2026-06
100718,2026-08-12,西安,books,0,0.81,37.9,30.1,39.5,bubble,8.17,52.0,0.0,45061.205,10.08641975308642,2026-08
100455,2026-01-19,上海,clothing,1,0.42,49.8,32.8,29.6,cardboard,9.92,33.0,0.0,48349.824,23.61904761904762,2026-01
100265,2026-08-02,北京,books,0,1.83,39.0,33.6,21.0,cardboard,11.15,52.0,0.0,27518.4,6.092896174863388,2026-08
100076,2026-06-24,西安,electronics,0,4.43,39.9,23.9,28.7,cardboard,16.74,125.0,0.0,27368.606999999996,3.7787810383747176,2026-06
101682,2026-02-10,北京,books,0,0.65,21.0,20.3,27.2,bubble,6.98,53.0,0.0,11595.36,10.73846153846154,2026-02
100445,2026-06-03,广州,electronics,0,2.77,36.6,17.7,22.05,bubble,9.75,109.0,0.0,14284.431000000002,3.51985559566787,2026-06
100396,2026-06-02,成都,clothing,0,0.44,17.3,41.2,29.2,bubble,5.95,32.0,0.0,20812.592000000004,13.522727272727273,2026-06
100177,2026-05-06,西安,electronics,0,2.55,36.9,42.4,12.0,cardboard,13.01,135.0,0.0,18774.72,5.101960784313726,2026-05
101043,2026-08-27,北京,books,0,2.65,19.7,10.9,21.7,bubble,9.77,40.0,0.0,4659.641,3.6867924528301885,2026-08
101762,2026-01-10,深圳,clothing,0,0.9,52.1,16.3,26.9,bubble,8.55,26.0,0.0,22844.287,9.5,2026-01
101422,2026-07-28,成都,books,0,2.03,46.2,44.2,13.5,bubble,10.83,33.0,0.0,27567.54,5.334975369458129,2026-07
101770,2026-06-07,西安,glass,1,4.17,58.4,27.4,7.1,wood,18.25,199.0,0.0,11361.135999999999,4.376498800959233,2026-06
101799,2026-07-30,西安,glass,0,2.42,19.0,34.5,11.8,bubble,8.97,189.0,0.0,7734.900000000001,3.7066115702479343,2026-07
100596,2026-07-02,西安,electronics,0,2.54,57.5,25.3,29.2,cardboard,12.23,116.0,0.0,42478.7,4.81496062992126,2026-07
100062,2026-03-15,深圳,clothing,0,0.97,37.4,14.7,17.8,bubble,5.94,24.0,0.0,9786.084,6.123711340206186,2026-03
101297,2026-04-12,深圳,ceramics,1,1.38,30.3,23.0,35.9,wood,15.13,132.0,0.0,25018.71,10.963768115942031,2026-04
100873,2026-04-06,西安,ceramics,1,1.67,15.5,12.5,25.8,cardboard,10.81,123.0,0.0,4998.75,6.473053892215569,2026-04
101513,2026-03-04,广州,ceramics,1,3.27,44.2,27.3,23.5,cardboard,12.52,86.0,0.0,28356.510000000002,3.8287461773700304,2026-03
101909,2026-08-02,武汉,electronics,0,3.51,46.5,28.4,19.4,wood,19.2,139.0,0.0,25619.639999999996,5.47008547008547,2026-08
100279,2026-01-17,武汉,electronics,0,4.47,33.4,16.4,30.6,cardboard,15.81,137.0,0.0,16761.456,3.5369127516778525,2026-01
100037,2026-06-16,广州,clothing,0,0.58,28.6,28.3,32.3,bubble,6.46,39.0,0.0,26142.974000000002,11.13793103448276,2026-06
101539,2026-01-04,上海,electronics,0,4.43,53.2,32.1,10.0,bubble,13.33,126.0,0.0,17077.200000000004,3.009029345372461,2026-01
100663,2026-07-17,武汉,electronics,0,4.59,44.7,40.8,21.7,cardboard,15.93,84.0,0.0,39575.592,3.4705882352941178,2026-07
101835,2026-01-15,深圳,clothing,0,1.46,43.7,42.0,29.2,cardboard,11.86,37.0,0.0,53593.68,8.123287671232877,2026-01
101465,2026-08-07,上海,clothing,0,1.33,57.5,29.3,17.8,cardboard,9.97,36.0,0.0,29988.550000000003,7.496240601503759,2026-08
100978,2026-07-26,深圳,electronics,0,1.86,21.7,21.7,36.0,bubble,7.82,109.0,0.0,16952.04,4.204301075268817,2026-07
